poolAddress,date,tx_count,unique_users,pool_name,token0Symbol,token1Symbol,fee,fee_percentage,poolType,tx_count_3d_avg,tx_count_7d_avg,tx_count_7d_std,tx_count_cumulative,days_since_start,day_number,tx_growth_rate,target_tx_3d_ahead,target_tx_3d_avg_ahead,target_tx_7d_ahead,target_tx_7d_avg_ahead,stablecoin_pair_type,activity_level,pool_maturity,volatility_level
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-03-22,10,10,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,17.333333333333332,14.714285714285714,9.5343988748511,323.0,21.0,22.0,-0.6,10.0,10.666666666666666,31.0,14.285714285714286,other,medium,young,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-03-23,13,13,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,16.0,12.714285714285714,7.84674636849112,336.0,22.0,23.0,0.30000000000000004,9.0,9.333333333333334,12.0,14.142857142857142,other,medium,young,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-03-24,9,9,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,10.666666666666666,13.714285714285714,6.600865744084528,345.0,23.0,24.0,-0.3076923076923077,16.0,11.666666666666666,0.0,12.857142857142858,other,medium,young,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-03-25,10,10,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,10.666666666666666,14.428571428571429,5.711308748355988,355.0,24.0,25.0,0.11111111111111116,12.0,12.333333333333334,13.0,13.285714285714286,other,medium,young,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-03-26,9,9,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,9.333333333333334,13.285714285714286,5.908025211926733,364.0,25.0,26.0,-0.09999999999999998,31.0,19.666666666666668,22.0,15.142857142857142,other,medium,young,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-03-27,16,16,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,11.666666666666666,13.142857142857142,5.814595756329395,380.0,26.0,27.0,0.7777777777777777,12.0,18.333333333333332,17.0,15.285714285714286,other,medium,young,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-03-28,12,12,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,12.333333333333334,11.285714285714286,2.5634797778466245,392.0,27.0,28.0,-0.25,0.0,14.333333333333334,6.0,14.428571428571429,other,medium,young,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-03-29,31,31,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,19.666666666666668,14.285714285714286,7.782764841072136,423.0,28.0,29.0,1.5833333333333335,13.0,8.333333333333334,11.0,11.571428571428571,other,high,young,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-03-30,12,12,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,18.333333333333332,14.142857142857142,7.819389819088006,435.0,29.0,30.0,-0.6129032258064516,22.0,11.666666666666666,17.0,12.285714285714286,other,medium,young,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-03-31,0,0,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,14.333333333333334,12.857142857142858,9.388442743227287,435.0,30.0,31.0,-1.0,17.0,17.333333333333332,2.0,12.571428571428571,other,,young,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-01,13,13,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,8.333333333333334,13.285714285714286,9.304376850247875,448.0,31.0,32.0,inf,6.0,15.0,12.0,12.428571428571429,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-02,22,22,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,11.666666666666666,15.142857142857142,9.599107101332766,470.0,32.0,33.0,0.6923076923076923,11.0,11.333333333333334,12.0,11.0,other,high,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-03,17,16,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,17.333333333333332,15.285714285714286,9.621404708847278,487.0,33.0,34.0,-0.2272727272727273,17.0,11.333333333333334,29.0,12.714285714285714,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-04,6,6,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,15.0,14.428571428571429,10.212037714663722,493.0,34.0,35.0,-0.6470588235294117,2.0,10.0,22.0,15.0,other,medium,mature,medium_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-05,11,11,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,11.333333333333334,11.571428571428571,7.138093649734564,504.0,35.0,36.0,0.8333333333333333,12.0,10.333333333333334,10.0,14.857142857142858,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-06,17,17,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,11.333333333333334,12.285714285714286,7.432233529572063,521.0,36.0,37.0,0.5454545454545454,12.0,8.666666666666666,17.0,14.857142857142858,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-07,2,2,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,10.0,12.571428571428571,6.90065559342354,523.0,37.0,38.0,-0.8823529411764706,29.0,17.666666666666668,14.0,16.571428571428573,other,low,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-08,12,12,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,10.333333333333334,12.428571428571429,6.90065559342354,535.0,38.0,39.0,5.0,22.0,21.0,15.0,17.0,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-09,12,12,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,8.666666666666666,11.0,5.4772255750516585,547.0,39.0,40.0,0.0,10.0,20.333333333333332,12.0,17.0,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-10,29,29,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,17.666666666666668,12.714285714285714,8.635475005547091,576.0,40.0,41.0,1.4166666666666665,17.0,16.333333333333332,4.0,13.428571428571429,other,high,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-11,22,22,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,21.0,15.0,8.679477710861024,598.0,41.0,42.0,-0.24137931034482762,14.0,13.666666666666666,12.0,12.0,other,high,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-12,10,10,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,20.333333333333332,14.857142857142858,8.764104278791061,608.0,42.0,43.0,-0.5454545454545454,15.0,15.333333333333334,14.0,12.571428571428571,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-13,17,17,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,16.333333333333332,14.857142857142858,8.764104278791061,625.0,43.0,44.0,0.7,12.0,13.666666666666666,16.0,12.428571428571429,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-14,14,14,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,13.666666666666666,16.571428571428573,6.778818551368737,639.0,44.0,45.0,-0.17647058823529416,4.0,10.333333333333334,12.0,12.142857142857142,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-15,15,15,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,15.333333333333334,17.0,6.531972647421807,654.0,45.0,46.0,0.0714285714285714,12.0,9.333333333333334,15.0,12.142857142857142,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-16,12,12,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,13.666666666666666,17.0,6.531972647421807,666.0,46.0,47.0,-0.19999999999999996,14.0,10.0,10.0,11.857142857142858,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-17,4,4,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,10.333333333333334,13.428571428571429,5.652643713553948,670.0,47.0,48.0,-0.6666666666666667,16.0,14.0,12.0,13.0,other,low,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-18,12,12,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,9.333333333333334,12.0,4.203173404306167,682.0,48.0,49.0,2.0,12.0,14.0,17.0,13.714285714285714,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-19,14,14,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,10.0,12.571428571428571,4.157609203101502,696.0,49.0,50.0,0.16666666666666674,15.0,14.333333333333334,9.0,13.0,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-20,16,16,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,14.0,12.428571428571429,3.9940431835899037,712.0,50.0,51.0,0.1428571428571428,10.0,12.333333333333334,6.0,11.571428571428571,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-21,12,12,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,14.0,12.142857142857142,3.9339789623472186,724.0,51.0,52.0,-0.25,12.0,12.333333333333334,2.0,10.142857142857142,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-22,15,15,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,14.333333333333334,12.142857142857142,3.9339789623472186,739.0,52.0,53.0,0.25,17.0,13.0,18.0,10.571428571428571,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-23,10,10,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,12.333333333333334,11.857142857142858,4.017817460121499,749.0,53.0,54.0,-0.33333333333333337,9.0,12.666666666666666,10.0,10.571428571428571,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-24,12,12,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,12.333333333333334,13.0,2.0816659994661366,761.0,54.0,55.0,0.19999999999999996,6.0,10.666666666666666,10.0,10.285714285714286,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-25,17,17,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,13.0,13.714285714285714,2.4976179127511173,778.0,55.0,56.0,0.41666666666666674,2.0,5.666666666666667,5.0,8.571428571428571,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-26,9,8,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,12.666666666666666,13.0,3.0550504633038957,787.0,56.0,57.0,-0.47058823529411764,18.0,8.666666666666666,10.0,8.714285714285714,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-27,6,6,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,10.666666666666666,11.571428571428571,3.690399384761444,793.0,57.0,58.0,-0.33333333333333337,10.0,10.0,5.0,8.571428571428571,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-28,2,2,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,5.666666666666667,10.142857142857142,5.145501965424803,795.0,58.0,59.0,-0.6666666666666667,10.0,12.666666666666666,18.0,10.857142857142858,other,low,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-29,18,18,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,8.666666666666666,10.571428571428571,5.711308748355989,813.0,59.0,60.0,8.0,5.0,8.333333333333334,18.0,10.857142857142858,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-04-30,10,10,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,10.0,10.571428571428571,5.711308748355989,823.0,60.0,61.0,-0.4444444444444444,10.0,8.333333333333334,34.0,14.285714285714286,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-01,10,10,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,12.666666666666666,10.285714285714286,5.6778600932125185,833.0,61.0,62.0,0.0,5.0,6.666666666666667,19.0,15.571428571428571,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-02,5,5,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,8.333333333333334,8.571428571428571,5.094347941825431,838.0,62.0,63.0,-0.5,18.0,11.0,12.0,16.571428571428573,other,low,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-03,10,10,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,8.333333333333334,8.714285714285714,5.122313465427051,848.0,63.0,64.0,1.0,18.0,13.666666666666666,8.0,16.285714285714285,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-04,5,5,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,6.666666666666667,8.571428571428571,5.223572942509211,853.0,64.0,65.0,-0.5,34.0,23.333333333333332,4.0,16.142857142857142,other,low,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-05,18,18,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,11.0,10.857142857142858,5.367450401216935,871.0,65.0,66.0,2.6,19.0,23.666666666666668,6.0,14.428571428571429,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-06,18,17,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,13.666666666666666,10.857142857142858,5.367450401216935,889.0,66.0,67.0,0.0,12.0,21.666666666666668,5.0,12.571428571428571,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-07,34,32,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,23.333333333333332,14.285714285714286,10.209705932988237,923.0,67.0,68.0,0.8888888888888888,8.0,13.0,8.0,8.857142857142858,other,high,mature,medium_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-08,19,19,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,23.666666666666668,15.571428571428571,10.14654527178492,942.0,68.0,69.0,-0.4411764705882353,4.0,8.0,5.0,6.857142857142857,other,medium,mature,medium_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-09,12,12,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,21.666666666666668,16.571428571428573,9.23502649079656,954.0,69.0,70.0,-0.368421052631579,6.0,6.0,5.0,5.857142857142857,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-10,8,8,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,13.0,16.285714285714285,9.499373412920201,962.0,70.0,71.0,-0.33333333333333337,5.0,5.0,7.0,5.714285714285714,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-11,4,4,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,8.0,16.142857142857142,9.702724212449672,966.0,71.0,72.0,-0.5,8.0,6.333333333333333,9.0,6.428571428571429,other,low,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-12,6,6,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,6.0,14.428571428571429,10.357881747042406,972.0,72.0,73.0,0.5,5.0,6.0,12.0,7.285714285714286,other,medium,mature,medium_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-13,5,5,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,5.0,12.571428571428571,10.768118728560756,977.0,73.0,74.0,-0.16666666666666663,5.0,6.0,14.0,8.571428571428571,other,low,mature,medium_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-14,8,8,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,6.333333333333333,8.857142857142858,5.17779140266618,985.0,74.0,75.0,0.6000000000000001,7.0,5.666666666666667,9.0,8.714285714285714,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-15,5,5,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,6.0,6.857142857142857,2.734262327610592,990.0,75.0,76.0,-0.375,9.0,7.0,13.0,9.857142857142858,other,low,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-16,5,5,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,6.0,5.857142857142857,1.573591584938893,995.0,76.0,77.0,0.0,12.0,9.333333333333334,15.0,11.285714285714286,other,low,mature,stable
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-17,7,7,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,5.666666666666667,5.714285714285714,1.3801311186847165,1002.0,77.0,78.0,0.3999999999999999,14.0,11.666666666666666,5.0,11.0,other,medium,mature,stable
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-18,9,9,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,7.0,6.428571428571429,1.61834718742538,1011.0,78.0,79.0,0.2857142857142858,9.0,11.666666666666666,8.0,10.857142857142858,other,medium,mature,stable
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-19,12,10,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,9.333333333333334,7.285714285714286,2.627691364061221,1023.0,79.0,80.0,0.33333333333333326,13.0,12.0,11.0,10.714285714285714,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-20,14,14,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,11.666666666666666,8.571428571428571,3.4086724129853887,1037.0,80.0,81.0,0.16666666666666674,15.0,12.333333333333334,19.0,11.428571428571429,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-21,9,9,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,11.666666666666666,8.714285714285714,3.4016802570830467,1046.0,81.0,82.0,-0.3571428571428571,5.0,11.0,6.0,11.0,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-22,13,13,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,12.0,9.857142857142858,3.287784027201881,1059.0,82.0,83.0,0.4444444444444444,8.0,9.333333333333334,6.0,10.0,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-23,15,15,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,12.333333333333334,11.285714285714286,2.9840847683606295,1074.0,83.0,84.0,0.15384615384615374,11.0,8.0,11.0,9.428571428571429,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-24,5,5,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,11.0,11.0,3.5118845842842474,1079.0,84.0,85.0,-0.6666666666666667,19.0,12.666666666666666,1.0,8.857142857142858,other,low,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-25,8,8,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,9.333333333333334,10.857142857142858,3.6253078686998643,1087.0,85.0,86.0,0.6000000000000001,6.0,12.0,9.0,9.0,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-26,11,9,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,8.0,10.714285714285714,3.5923198500080575,1098.0,86.0,87.0,0.375,6.0,10.333333333333334,0.0,7.428571428571429,other,medium,mature,low_vol
0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,2025-05-27,19,19,Unknown Pool,TOKEN0,TOKEN1,500.0,0.0005,stablecoin,12.666666666666666,11.428571428571429,4.68533680244878,1117.0,87.0,88.0,0.7272727272727273,11.0,7.666666666666667,0.0,4.714285714285714,other,medium,mature,low_vol
